3.320 2 BARO_RAW 0. 0.
164.813 2 IMU_GYRO_RAW -18 45 -32
164.909 2 DL_VALUE 23 0.05
164.912 2 IMU_GYRO_RAW -20 55 -26
165.008 2 IMU_GYRO_RAW -34 13 -50
165.108 2 IMU_GYRO_RAW -32 32 -37
165.208 2 IMU_GYRO_RAW -24 1 -22
165.295 2 PONG 
165.314 2 BARO_RAW 0. 0.
165.317 2 IMU_GYRO_RAW -25 -21 -53
165.409 2 DL_VALUE 24 0.
165.412 2 IMU_GYRO_RAW -23 -8 -52
165.508 2 IMU_GYRO_RAW -29 12 -49
165.608 2 IMU_GYRO_RAW -27 36 -50
165.707 2 IMU_GYRO_RAW -24 25 -55
165.791 2 DOWNLINK_STATUS 0 166 42705 2586 0 236. 15. 37.67
165.810 2 BARO_RAW 0. 0.
165.813 2 IMU_GYRO_RAW -28 35 -56
165.908 2 DL_VALUE 25 1.000074
165.911 2 IMU_GYRO_RAW -35 32 -61
166.008 2 IMU_GYRO_RAW -36 28 -62
166.107 2 IMU_GYRO_RAW -32 31 -54
166.208 2 IMU_GYRO_RAW -31 19 -49
166.310 2 BARO_RAW 0. 0.
166.313 2 IMU_GYRO_RAW -25 20 -56
166.409 2 DL_VALUE 26 0.298451
166.412 2 IMU_GYRO_RAW -24 0 -59
166.508 2 IMU_GYRO_RAW -31 23 -55
166.608 2 IMU_GYRO_RAW -29 27 -49
166.657 2 FBW_STATUS 0 47 0 163 2
166.708 2 IMU_GYRO_RAW -27 41 -51
166.791 2 DOWNLINK_STATUS 0 167 42950 2601 0 245. 15. 37.67
166.817 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
166.819 2 BARO_RAW 0. 0.
166.823 2 IMU_GYRO_RAW -32 10 -61
166.909 2 DL_VALUE 27 1.
166.912 2 IMU_GYRO_RAW -24 20 -68
167.008 2 IMU_GYRO_RAW -24 -2 -67
167.108 2 IMU_GYRO_RAW -28 20 -65
167.207 2 IMU_GYRO_RAW -25 23 -61
167.310 2 BARO_RAW 0. 0.
167.313 2 IMU_GYRO_RAW -18 22 -69
167.409 2 DL_VALUE 28 0.
167.412 2 IMU_GYRO_RAW -19 -4 -65
167.458 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
167.508 2 IMU_GYRO_RAW -30 14 -58
167.558 2 COMMANDS |40,14,0,0,-14,9548|
167.608 2 IMU_GYRO_RAW -36 53 -50
167.708 2 IMU_GYRO_RAW -31 34 -55
167.791 2 DOWNLINK_STATUS 0 168 43241 2618 0 291. 17. 37.67
167.810 2 BARO_RAW 0. 0.
167.813 2 IMU_GYRO_RAW -29 14 -63
167.909 2 DL_VALUE 29 100.
167.912 2 IMU_GYRO_RAW -40 28 -51
168.008 2 IMU_GYRO_RAW -32 48 -44
168.108 2 IMU_GYRO_RAW -27 26 -31
168.208 2 IMU_GYRO_RAW -26 5 -27
168.311 2 BARO_RAW 0. 0.
168.313 2 IMU_GYRO_RAW -28 16 -30
168.409 2 DL_VALUE 30 0.
168.411 2 IMU_GYRO_RAW -32 23 -32
168.511 2 IMU_GYRO_RAW -35 0 -44
168.607 2 IMU_GYRO_RAW -36 -10 -50
168.656 2 FBW_STATUS 0 48 0 163 2
168.707 2 IMU_GYRO_RAW -28 16 -42
168.792 2 DOWNLINK_STATUS 0 169 43486 2633 0 245. 15. 37.67
168.810 2 BARO_RAW 0. 0.
168.813 2 IMU_GYRO_RAW -21 9 -51
168.916 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
168.918 2 DL_VALUE 31 2.
168.921 2 IMU_GYRO_RAW -21 0 -57
169.008 2 IMU_GYRO_RAW -25 27 -38
169.108 2 IMU_GYRO_RAW -30 35 -30
169.208 2 IMU_GYRO_RAW -27 24 -44
169.310 2 BARO_RAW 0. 0.
169.313 2 IMU_GYRO_RAW -24 24 -42
169.409 2 DL_VALUE 32 0.
169.412 2 IMU_GYRO_RAW -25 7 -41
169.508 2 IMU_GYRO_RAW -23 37 -44
169.608 2 IMU_GYRO_RAW -26 64 -37
169.708 2 IMU_GYRO_RAW -27 21 -47
169.792 2 DOWNLINK_STATUS 0 170 43739 2648 0 253. 15. 37.67
169.810 2 BARO_RAW 0. 0.
169.814 2 IMU_GYRO_RAW -27 20 -55
169.909 2 DL_VALUE 33 0.
169.911 2 IMU_GYRO_RAW -29 5 -51
170.008 2 IMU_GYRO_RAW -28 15 -55
170.107 2 IMU_GYRO_RAW -27 13 -62
170.208 2 IMU_GYRO_RAW -31 6 -55
170.295 2 PONG 
170.314 2 BARO_RAW 0. 0.
170.317 2 IMU_GYRO_RAW -35 32 -55
170.409 2 DL_VALUE 34 0.
170.412 2 IMU_GYRO_RAW -35 37 -46
170.508 2 IMU_GYRO_RAW -38 17 -43
170.608 2 IMU_GYRO_RAW -27 10 -42
170.656 2 FBW_STATUS 0 47 0 163 2
170.708 2 IMU_GYRO_RAW -29 -18 -45
170.792 2 DOWNLINK_STATUS 0 171 43990 2664 0 251. 16. 37.69
170.810 2 BARO_RAW 0. 0.
170.813 2 IMU_GYRO_RAW -32 -12 -53
170.909 2 DL_VALUE 35 0.
170.912 2 IMU_GYRO_RAW -21 -19 -49
171.014 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
171.017 2 IMU_GYRO_RAW -7 -19 -55
171.108 2 IMU_GYRO_RAW -20 -3 -63
171.208 2 IMU_GYRO_RAW -30 20 -42
171.309 2 BARO_RAW 0. 0.
171.313 2 IMU_GYRO_RAW -32 25 -51
171.408 2 DL_VALUE 36 0.
171.412 2 IMU_GYRO_RAW -31 26 -61
171.509 2 IMU_GYRO_RAW -23 39 -43
171.607 2 IMU_GYRO_RAW 42 -68 -9
171.708 2 IMU_GYRO_RAW 259 -194 53
171.792 2 DOWNLINK_STATUS 0 172 44243 2679 0 253. 15. 37.69
171.810 2 BARO_RAW 0. 0.
171.813 2 IMU_GYRO_RAW 592 -261 151
171.909 2 DL_VALUE 37 200.
171.912 2 IMU_GYRO_RAW 875 -305 195
172.009 2 IMU_GYRO_RAW 1082 -234 68
172.108 2 IMU_GYRO_RAW 744 -122 -62
172.207 2 IMU_GYRO_RAW 498 109 -36
172.310 2 BARO_RAW 0. 0.
172.313 2 IMU_GYRO_RAW 268 105 -85
172.409 2 DL_VALUE 38 0.1
172.412 2 IMU_GYRO_RAW 216 -180 -191
172.458 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
172.509 2 IMU_GYRO_RAW 369 -152 -253
172.558 2 COMMANDS |40,14,0,0,-14,9548|
172.607 2 IMU_GYRO_RAW 580 -6 -257
172.656 2 FBW_STATUS 0 51 0 163 2
172.707 2 IMU_GYRO_RAW 770 28 -230
172.793 2 DOWNLINK_STATUS 0 173 44526 2696 0 283. 17. 37.69
172.809 2 BARO_RAW 0. 0.
172.812 2 IMU_GYRO_RAW 937 -46 -217
172.908 2 DL_VALUE 39 0.
172.911 2 IMU_GYRO_RAW 1156 23 -225
173.009 2 IMU_GYRO_RAW 1335 317 -148
173.113 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
173.116 2 IMU_GYRO_RAW 1530 -273 -157
173.207 2 IMU_GYRO_RAW 1693 -504 -275
173.309 2 BARO_RAW 0. 0.
173.313 2 IMU_GYRO_RAW 1673 -350 -345
173.409 2 DL_VALUE 40 0.
173.412 2 IMU_GYRO_RAW 1737 -245 -356
173.511 2 IMU_GYRO_RAW 1477 174 -420
173.598 2 WIND_INFO 2 42 0. 0. 0.
173.608 2 IMU_GYRO_RAW 1449 36 -349
173.708 2 IMU_GYRO_RAW 1230 288 -280
173.793 2 DOWNLINK_STATUS 0 174 44779 2711 0 253. 15. 37.69
173.810 2 BARO_RAW 0. 0.
173.813 2 IMU_GYRO_RAW 836 -137 -261
173.908 2 DL_VALUE 41 1500.
173.911 2 IMU_GYRO_RAW 645 -452 -147
174.007 2 IMU_GYRO_RAW 583 34 -12
174.107 2 IMU_GYRO_RAW 586 -6 35
174.207 2 IMU_GYRO_RAW 564 296 -60
174.309 2 BARO_RAW 0. 0.
174.313 2 IMU_GYRO_RAW 444 855 -227
174.408 2 DL_VALUE 42 0.
174.411 2 IMU_GYRO_RAW 360 270 -268
174.507 2 IMU_GYRO_RAW 402 227 -346
174.607 2 IMU_GYRO_RAW 481 410 -363
174.656 2 FBW_STATUS 0 48 0 163 2
174.707 2 IMU_GYRO_RAW 468 375 -283
174.793 2 DOWNLINK_STATUS 0 175 45024 2726 0 245. 15. 37.69
174.810 2 BARO_RAW 0. 0.
174.813 2 IMU_GYRO_RAW 298 771 -223
174.909 2 DL_VALUE 0 3.
174.912 2 IMU_GYRO_RAW 176 -449 -222
175.007 2 IMU_GYRO_RAW 177 -356 -170
175.108 2 IMU_GYRO_RAW 170 94 -116
175.214 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
175.217 2 IMU_GYRO_RAW 114 -109 -45
175.295 2 PONG 
175.314 2 BARO_RAW 0. 0.
175.317 2 IMU_GYRO_RAW 97 -282 -1
175.408 2 DL_VALUE 1 0.
175.411 2 IMU_GYRO_RAW 103 -288 1
175.508 2 IMU_GYRO_RAW 95 -544 -24
175.607 2 IMU_GYRO_RAW 124 -280 -34
175.707 2 IMU_GYRO_RAW 166 176 -19
175.794 2 DOWNLINK_STATUS 0 176 45283 2742 0 259. 16. 37.72
175.809 2 BARO_RAW 0. 0.
175.812 2 IMU_GYRO_RAW 146 -100 -75
175.908 2 DL_VALUE 2 655.
175.911 2 IMU_GYRO_RAW 65 -217 -152
176.007 2 IMU_GYRO_RAW 102 214 -163
176.107 2 IMU_GYRO_RAW 51 -196 -133
176.207 2 IMU_GYRO_RAW 21 -171 -61
176.310 2 BARO_RAW 0. 0.
176.313 2 IMU_GYRO_RAW 1 -11 32
176.408 2 DL_VALUE 3 0.
176.412 2 IMU_GYRO_RAW -42 25 38
176.508 2 IMU_GYRO_RAW -42 53 -37
176.608 2 IMU_GYRO_RAW -57 64 -64
176.656 2 FBW_STATUS 0 49 0 163 2
176.707 2 IMU_GYRO_RAW -26 124 -77
176.794 2 DOWNLINK_STATUS 0 177 45528 2757 0 245. 15. 37.72
176.809 2 BARO_RAW 0. 0.
176.812 2 IMU_GYRO_RAW -12 -131 -96
176.908 2 DL_VALUE 4 0.
176.911 2 IMU_GYRO_RAW 30 82 -95
177.007 2 IMU_GYRO_RAW 23 24 -80
177.107 2 IMU_GYRO_RAW 8 19 -58
177.207 2 IMU_GYRO_RAW -16 12 -52
177.316 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
177.318 2 BARO_RAW 0. 0.
177.321 2 IMU_GYRO_RAW -48 -1 -31
177.408 2 DL_VALUE 5 0.
177.412 2 IMU_GYRO_RAW -37 28 -24
177.457 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
177.507 2 IMU_GYRO_RAW -20 12 -28
177.557 2 COMMANDS |40,14,0,0,-14,9548|
177.607 2 IMU_GYRO_RAW -27 32 -44
177.708 2 IMU_GYRO_RAW -41 31 -61
177.794 2 DOWNLINK_STATUS 0 178 45819 2774 0 291. 17. 37.72
177.810 2 BARO_RAW 0. 0.
177.813 2 IMU_GYRO_RAW -33 21 -56
177.908 2 DL_VALUE 6 100.
177.911 2 IMU_GYRO_RAW -37 18 -50
178.007 2 IMU_GYRO_RAW -32 19 -43
178.107 2 IMU_GYRO_RAW -33 22 -35
178.207 2 IMU_GYRO_RAW -32 20 -38
178.309 2 BARO_RAW 0. 0.
178.312 2 IMU_GYRO_RAW -21 17 -44
178.408 2 DL_VALUE 7 0.
178.411 2 IMU_GYRO_RAW -16 4 -47
178.507 2 IMU_GYRO_RAW -17 15 -48
178.607 2 IMU_GYRO_RAW -27 9 -48
178.656 2 FBW_STATUS 0 50 0 163 2
178.707 2 IMU_GYRO_RAW -33 64 -44
178.794 2 DOWNLINK_STATUS 0 179 46064 2789 0 245. 15. 37.72
178.810 2 BARO_RAW 0. 0.
178.813 2 IMU_GYRO_RAW -51 23 -37
178.908 2 DL_VALUE 8 0.
178.912 2 IMU_GYRO_RAW -50 9 -41
179.007 2 IMU_GYRO_RAW -48 30 -41
179.108 2 IMU_GYRO_RAW -47 21 -44
179.207 2 IMU_GYRO_RAW -42 4 -50
179.309 2 BARO_RAW 0. 0.
179.312 2 IMU_GYRO_RAW -30 4 -58
179.416 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
179.417 2 DL_VALUE 9 1.
179.420 2 IMU_GYRO_RAW -16 -48 -55
179.507 2 IMU_GYRO_RAW -12 9 -58
179.607 2 IMU_GYRO_RAW -17 24 -69
179.707 2 IMU_GYRO_RAW -18 6 -72
179.795 2 DOWNLINK_STATUS 0 180 46317 2804 0 253. 15. 37.72
179.809 2 BARO_RAW 0. 0.
179.812 2 IMU_GYRO_RAW -21 14 -72
179.908 2 DL_VALUE 10 0.
179.911 2 IMU_GYRO_RAW -16 64 -70
180.007 2 IMU_GYRO_RAW -12 -3 -66
180.107 2 IMU_GYRO_RAW -17 32 -61
180.207 2 IMU_GYRO_RAW -24 11 -49
180.296 2 PONG 
180.315 2 BARO_RAW 0. 0.
180.318 2 IMU_GYRO_RAW -30 29 -39
180.408 2 DL_VALUE 11 0.
180.411 2 IMU_GYRO_RAW -36 19 -40
180.506 2 IMU_GYRO_RAW -38 26 -41
180.607 2 IMU_GYRO_RAW -36 22 -42
180.655 2 FBW_STATUS 0 49 0 163 2
180.707 2 IMU_GYRO_RAW -31 14 -42
180.795 2 DOWNLINK_STATUS 0 181 46568 2820 0 251. 16. 37.71
180.809 2 BARO_RAW 0. 0.
180.812 2 IMU_GYRO_RAW -28 18 -43
180.908 2 DL_VALUE 12 12000.
180.911 2 IMU_GYRO_RAW -24 23 -44
181.007 2 IMU_GYRO_RAW -22 24 -49
181.107 2 IMU_GYRO_RAW -23 40 -52
181.207 2 IMU_GYRO_RAW -26 4 -52
181.309 2 BARO_RAW 0. 0.
181.312 2 IMU_GYRO_RAW -28 21 -50
181.408 2 DL_VALUE 13 1.5
181.411 2 IMU_GYRO_RAW -31 25 -46
181.513 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
181.516 2 IMU_GYRO_RAW -32 30 -43
181.607 2 IMU_GYRO_RAW -29 15 -40
181.706 2 IMU_GYRO_RAW -34 20 -39
181.795 2 DOWNLINK_STATUS 0 182 46821 2835 0 253. 15. 37.71
181.809 2 BARO_RAW 0. 0.
181.812 2 IMU_GYRO_RAW -34 33 -41
181.908 2 DL_VALUE 14 0.610865
181.911 2 IMU_GYRO_RAW -35 17 -41
182.007 2 IMU_GYRO_RAW -29 23 -40
182.107 2 IMU_GYRO_RAW -26 17 -41
182.207 2 IMU_GYRO_RAW -20 16 -43
182.309 2 BARO_RAW 0. 0.
182.312 2 IMU_GYRO_RAW -21 22 -49
182.408 2 DL_VALUE 15 7500.
182.411 2 IMU_GYRO_RAW -22 24 -51
182.457 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
182.507 2 IMU_GYRO_RAW -20 9 -49
182.557 2 COMMANDS |40,14,0,0,-14,9548|
182.607 2 IMU_GYRO_RAW -24 25 -49
182.656 2 FBW_STATUS 0 49 0 163 2
182.707 2 IMU_GYRO_RAW -25 11 -51
182.795 2 DOWNLINK_STATUS 0 183 47104 2852 0 283. 17. 37.71
182.809 2 BARO_RAW 0. 0.
182.813 2 IMU_GYRO_RAW -23 20 -48
182.908 2 DL_VALUE 16 1250.
182.911 2 IMU_GYRO_RAW -25 25 -42
183.007 2 IMU_GYRO_RAW -23 19 -39
183.107 2 IMU_GYRO_RAW -27 20 -35
183.207 2 IMU_GYRO_RAW -32 25 -31
183.309 2 BARO_RAW 0. 0.
183.312 2 IMU_GYRO_RAW -30 25 -35
183.408 2 DL_VALUE 17 0.45
183.411 2 IMU_GYRO_RAW -30 16 -40
183.507 2 IMU_GYRO_RAW -30 26 -46
183.598 2 WIND_INFO 2 42 0. 0. 0.
183.612 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
183.616 2 IMU_GYRO_RAW -23 19 -50
183.707 2 IMU_GYRO_RAW -19 11 -51
183.795 2 DOWNLINK_STATUS 0 184 47357 2867 0 253. 15. 37.71
183.809 2 BARO_RAW 0. 0.
183.812 2 IMU_GYRO_RAW -19 22 -55
183.908 2 DL_VALUE 18 0.03
183.911 2 IMU_GYRO_RAW -24 15 -57
184.007 2 IMU_GYRO_RAW -26 16 -50
184.107 2 IMU_GYRO_RAW -31 26 -45
184.207 2 IMU_GYRO_RAW -36 28 -47
184.309 2 BARO_RAW 0. 0.
184.313 2 IMU_GYRO_RAW -36 28 -46
184.407 2 DL_VALUE 19 0.15
184.411 2 IMU_GYRO_RAW -32 23 -40
184.506 2 IMU_GYRO_RAW -26 18 -38
184.606 2 IMU_GYRO_RAW -24 17 -43
184.655 2 FBW_STATUS 0 50 0 163 2
184.706 2 IMU_GYRO_RAW -22 24 -49
184.796 2 DOWNLINK_STATUS 0 185 47602 2882 0 245. 15. 37.71
184.809 2 BARO_RAW 0. 0.
184.812 2 IMU_GYRO_RAW -20 14 -50
184.908 2 DL_VALUE 20 0.01
184.911 2 IMU_GYRO_RAW -21 18 -53
185.007 2 IMU_GYRO_RAW -24 22 -51
185.107 2 IMU_GYRO_RAW -26 25 -49
185.207 2 IMU_GYRO_RAW -29 20 -53
185.296 2 PONG 
185.315 2 BARO_RAW 0. 0.
185.318 2 IMU_GYRO_RAW -33 24 -50
185.408 2 DL_VALUE 21 0.1
185.411 2 IMU_GYRO_RAW -34 26 -43
185.507 2 IMU_GYRO_RAW -31 22 -36
185.607 2 IMU_GYRO_RAW -27 18 -28
185.713 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
185.715 2 IMU_GYRO_RAW -21 22 -34
185.796 2 DOWNLINK_STATUS 0 186 47861 2898 0 259. 16. 37.61
185.808 2 BARO_RAW 0. 0.
185.812 2 IMU_GYRO_RAW -15 13 -46
185.907 2 DL_VALUE 22 0.
185.911 2 IMU_GYRO_RAW -13 14 -53
186.006 2 IMU_GYRO_RAW -18 16 -55
186.106 2 IMU_GYRO_RAW -24 16 -55
186.206 2 IMU_GYRO_RAW -27 12 -53
186.309 2 BARO_RAW 0. 0.
186.312 2 IMU_GYRO_RAW -30 18 -51
186.408 2 DL_VALUE 23 0.05
186.411 2 IMU_GYRO_RAW -34 19 -51
186.507 2 IMU_GYRO_RAW -33 20 -51
186.607 2 IMU_GYRO_RAW -37 22 -51
186.656 2 FBW_STATUS 0 47 0 163 2
186.707 2 IMU_GYRO_RAW -37 31 -51
186.796 2 DOWNLINK_STATUS 0 187 48106 2913 0 245. 15. 37.61
186.809 2 BARO_RAW 0. 0.
186.812 2 IMU_GYRO_RAW -31 11 -47
186.908 2 DL_VALUE 24 0.
186.911 2 IMU_GYRO_RAW -28 23 -47
187.007 2 IMU_GYRO_RAW -25 20 -51
187.107 2 IMU_GYRO_RAW -23 14 -53
187.206 2 IMU_GYRO_RAW -24 24 -54
187.308 2 BARO_RAW 0. 0.
187.312 2 IMU_GYRO_RAW -24 14 -49
187.407 2 DL_VALUE 25 1.000074
187.411 2 IMU_GYRO_RAW -21 21 -44
187.456 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
187.506 2 IMU_GYRO_RAW -21 15 -44
187.557 2 COMMANDS |40,14,0,0,-14,9548|
187.606 2 IMU_GYRO_RAW -20 15 -46
187.706 2 IMU_GYRO_RAW -24 15 -48
187.796 2 DOWNLINK_STATUS 0 188 48374 2929 0 268. 16. 37.61
187.815 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
187.818 2 BARO_RAW 0. 0.
187.821 2 IMU_GYRO_RAW -28 21 -48
187.908 2 DL_VALUE 26 0.298451
187.911 2 IMU_GYRO_RAW -35 20 -47
188.007 2 IMU_GYRO_RAW -31 29 -44
188.106 2 IMU_GYRO_RAW -32 25 -42
188.207 2 IMU_GYRO_RAW -29 21 -44
188.309 2 BARO_RAW 0. 0.
188.312 2 IMU_GYRO_RAW -25 17 -46
188.407 2 DL_VALUE 27 1.
188.410 2 IMU_GYRO_RAW -22 18 -45
188.506 2 IMU_GYRO_RAW -23 19 -44
188.606 2 IMU_GYRO_RAW -25 18 -44
188.655 2 FBW_STATUS 0 50 0 163 2
188.706 2 IMU_GYRO_RAW -22 18 -44
188.797 2 DOWNLINK_STATUS 0 189 48642 2945 0 268. 16. 37.61
188.809 2 BARO_RAW 0. 0.
188.812 2 IMU_GYRO_RAW -22 13 -39
188.908 2 DL_VALUE 28 0.
188.911 2 IMU_GYRO_RAW -25 22 -39
189.007 2 IMU_GYRO_RAW -28 21 -42
189.106 2 IMU_GYRO_RAW -31 24 -41
189.207 2 IMU_GYRO_RAW -31 21 -40
189.309 2 BARO_RAW 0. 0.
189.312 2 IMU_GYRO_RAW -31 27 -45
189.408 2 DL_VALUE 29 100.
189.411 2 IMU_GYRO_RAW -32 24 -53
189.507 2 IMU_GYRO_RAW -30 20 -58
189.607 2 IMU_GYRO_RAW -23 23 -57
189.706 2 IMU_GYRO_RAW -19 14 -55
189.797 2 DOWNLINK_STATUS 0 190 48872 2959 0 230. 14. 37.61
189.808 2 BARO_RAW 0. 0.
189.812 2 IMU_GYRO_RAW -17 19 -54
189.915 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
189.916 2 DL_VALUE 30 0.
189.919 2 IMU_GYRO_RAW -21 20 -56
190.006 2 IMU_GYRO_RAW -23 18 -57
190.106 2 IMU_GYRO_RAW -25 22 -55
190.206 2 IMU_GYRO_RAW -29 22 -52
190.297 2 PONG 
190.316 2 BARO_RAW 0. 0.
190.319 2 IMU_GYRO_RAW -30 22 -51
190.408 2 DL_VALUE 31 2.
190.411 2 IMU_GYRO_RAW -28 23 -47
190.507 2 IMU_GYRO_RAW -25 22 -43
190.607 2 IMU_GYRO_RAW -20 20 -46
190.655 2 FBW_STATUS 0 47 0 163 2
190.707 2 IMU_GYRO_RAW -16 13 -51
190.797 2 DOWNLINK_STATUS 0 191 49146 2976 0 274. 17. 37.64
190.809 2 BARO_RAW 0. 0.
190.812 2 IMU_GYRO_RAW -15 15 -55
190.908 2 DL_VALUE 32 0.
190.910 2 IMU_GYRO_RAW -15 11 -53
191.006 2 IMU_GYRO_RAW -16 20 -49
191.106 2 IMU_GYRO_RAW -22 20 -45
191.206 2 IMU_GYRO_RAW -26 27 -44
191.308 2 BARO_RAW 0. 0.
191.311 2 IMU_GYRO_RAW -32 23 -43
191.407 2 DL_VALUE 33 0.
191.410 2 IMU_GYRO_RAW -33 29 -40
191.506 2 IMU_GYRO_RAW -31 26 -41
191.606 2 IMU_GYRO_RAW -30 26 -43
191.706 2 IMU_GYRO_RAW -26 21 -44
191.797 2 DOWNLINK_STATUS 0 192 49376 2990 0 230. 14. 37.64
191.809 2 BARO_RAW 0. 0.
191.812 2 IMU_GYRO_RAW -25 17 -44
191.908 2 DL_VALUE 34 0.
191.911 2 IMU_GYRO_RAW -24 20 -42
192.012 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
192.015 2 IMU_GYRO_RAW -28 18 -43
192.107 2 IMU_GYRO_RAW -30 20 -43
192.207 2 IMU_GYRO_RAW -30 20 -41
192.309 2 BARO_RAW 0. 0.
192.311 2 IMU_GYRO_RAW -32 22 -39
192.407 2 DL_VALUE 35 0.
192.410 2 IMU_GYRO_RAW -30 24 -39
192.456 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
192.506 2 IMU_GYRO_RAW -31 24 -43
192.556 2 COMMANDS |40,14,0,0,-14,9548|
192.606 2 IMU_GYRO_RAW -28 21 -46
192.655 2 FBW_STATUS 0 46 0 163 2
192.706 2 IMU_GYRO_RAW -27 22 -45
192.798 2 DOWNLINK_STATUS 0 193 49682 3008 0 306. 18. 37.64
192.808 2 BARO_RAW 0. 0.
192.811 2 IMU_GYRO_RAW -27 20 -45
192.907 2 DL_VALUE 36 0.
192.910 2 IMU_GYRO_RAW -28 20 -46
193.006 2 IMU_GYRO_RAW -29 24 -46
193.106 2 IMU_GYRO_RAW -30 22 -43
193.206 2 IMU_GYRO_RAW -29 24 -43
193.309 2 BARO_RAW 0. 0.
193.312 2 IMU_GYRO_RAW -29 18 -45
193.408 2 DL_VALUE 37 200.
193.411 2 IMU_GYRO_RAW -33 25 -45
193.507 2 IMU_GYRO_RAW -35 26 -48
193.598 2 WIND_INFO 2 42 0. 0. 0.
193.606 2 IMU_GYRO_RAW -40 26 -49
193.706 2 IMU_GYRO_RAW -41 27 -50
193.798 2 DOWNLINK_STATUS 0 194 49912 3022 0 230. 14. 37.64
193.808 2 BARO_RAW 0. 0.
193.811 2 IMU_GYRO_RAW -40 23 -50
193.907 2 DL_VALUE 38 0.1
193.910 2 IMU_GYRO_RAW -36 22 -51
194.006 2 IMU_GYRO_RAW -33 22 -52
194.112 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
194.115 2 IMU_GYRO_RAW -28 20 -53
194.206 2 IMU_GYRO_RAW -26 13 -53
194.308 2 BARO_RAW 0. 0.
194.312 2 IMU_GYRO_RAW -24 21 -53
194.407 2 DL_VALUE 39 0.
194.410 2 IMU_GYRO_RAW -23 12 -53
194.506 2 IMU_GYRO_RAW -20 18 -52
194.606 2 IMU_GYRO_RAW -22 20 -49
194.655 2 FBW_STATUS 0 47 0 163 2
194.707 2 IMU_GYRO_RAW -23 21 -45
194.799 2 DOWNLINK_STATUS 0 195 50180 3038 0 268. 16. 37.64
194.808 2 BARO_RAW 0. 0.
194.811 2 IMU_GYRO_RAW -29 24 -43
194.911 2 DL_VALUE 40 0.
194.911 2 IMU_GYRO_RAW -32 21 -42
195.007 2 IMU_GYRO_RAW -29 19 -42
195.106 2 IMU_GYRO_RAW -28 25 -41
195.206 2 IMU_GYRO_RAW -25 20 -42
195.297 2 PONG 
195.316 2 BARO_RAW 0. 0.
195.319 2 IMU_GYRO_RAW -24 18 -42
195.407 2 DL_VALUE 41 1500.
195.410 2 IMU_GYRO_RAW -23 22 -41
195.506 2 IMU_GYRO_RAW -24 20 -42
195.606 2 IMU_GYRO_RAW -29 22 -44
195.706 2 IMU_GYRO_RAW -31 18 -42
195.799 2 DOWNLINK_STATUS 0 196 50416 3053 0 236. 15. 37.73
195.809 2 BARO_RAW 0. 0.
195.812 2 IMU_GYRO_RAW -35 21 -38
195.907 2 DL_VALUE 42 0.
195.911 2 IMU_GYRO_RAW -40 29 -40
196.006 2 IMU_GYRO_RAW -39 24 -43
196.106 2 IMU_GYRO_RAW -35 25 -43
196.212 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
196.214 2 IMU_GYRO_RAW -31 22 -44
196.308 2 BARO_RAW 0. 0.
196.311 2 IMU_GYRO_RAW -27 18 -43
196.407 2 DL_VALUE 0 3.
196.410 2 IMU_GYRO_RAW -29 18 -39
196.506 2 IMU_GYRO_RAW -35 16 -32
196.606 2 IMU_GYRO_RAW -46 20 -22
196.654 2 FBW_STATUS 0 47 0 163 2
196.706 2 IMU_GYRO_RAW -52 19 -18
196.800 2 DOWNLINK_STATUS 0 197 50684 3069 0 268. 16. 37.73
196.808 2 BARO_RAW 0. 0.
196.811 2 IMU_GYRO_RAW -59 14 -8
196.907 2 DL_VALUE 1 0.
196.910 2 IMU_GYRO_RAW -66 31 2
197.006 2 IMU_GYRO_RAW -69 -2 4
197.106 2 IMU_GYRO_RAW -75 1 -4
197.206 2 IMU_GYRO_RAW -85 -9 -21
197.309 2 BARO_RAW 0. 0.
